"Post ID","Account ID","Account username","Account name",Description,"Duration (sec)","Publish time",Permalink,"Post type","Data comment",Date,Views,Reach,Likes,Shares,Replies,Navigation,"Profile visits","Sticker taps","Link clicks",Follows
17941328360779053,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","COME SEE US  FAMILY DAY!",5,"09/28/2024 13:39",,"IG story",,Lifetime,172,161,1,0,0,212,,,,
18053110576846257,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","INTERESTED IN GRAD SCHOOL? TAKE ADVANTAGE OF THIS AMAZING PROGRAM!",5,"09/27/2024 18:16",,"IG story",,Lifetime,194,178,0,0,0,227,,,,
18043151624010889,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","@arkansastech @thm.business @thm.fachschaft.wirtschaft  @atuagriculture_tourism @atucareers",0,"09/27/2024 16:09",https://instagram.com/stories/atu_business/3466664237257362614,"IG story",,Lifetime,924,822,4,0,0,276,1,,,
17985507617719491,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",@arkansastech,0,"09/26/2024 10:39",,"IG story",,Lifetime,167,166,0,0,0,174,1,,,
18032387222191566,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,5,"09/26/2024 08:02",,"IG story",,Lifetime,162,153,2,0,0,164,2,,,
17927330090949380,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,15,"09/25/2024 08:27",,"IG story",,Lifetime,162,156,0,0,0,190,,,,
17892726444084910,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",@arkansastech,0,"09/25/2024 08:16",,"IG story",,Lifetime,173,165,0,1,0,180,2,,,
18016833293307658,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,15,"09/24/2024 08:30",,"IG story",,Lifetime,187,168,1,0,0,185,2,,,
18028106654365346,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","until next time <3 @thm.fachschaft.wirtschaft @thm.business",0,"09/22/2024 17:05",https://instagram.com/stories/atu_business/3463068245438046838,"IG story",,Lifetime,302,272,5,0,0,298,1,,,
18032049539250519,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","awards ceremony! #THMTakeover @thm.business @thm.fachschaft.wirtschaft",0,"09/22/2024 17:03",https://instagram.com/stories/atu_business/3463067092986020245,"IG story",,Lifetime,300,271,2,0,0,298,,10,,
17983313216598583,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","trying the new razorback nuggets at a tyson event! #THMTakeover @thm.fachschaft.wirtschaft @thm.business",0,"09/22/2024 12:40",https://instagram.com/stories/atu_business/3462935054031040891,"IG story",,Lifetime,301,264,3,0,0,305,3,5,,
18160151437314703,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","big meal: 0 niklas: 2 #THMTakeover @thm.fachschaft.wirtschaft",0,"09/22/2024 08:57",https://instagram.com/stories/atu_business/3462822659946218811,"IG story",,Lifetime,283,250,5,0,0,278,2,,,
18042153299009258,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,15,"09/21/2024 18:42",https://instagram.com/stories/atu_business/3462392215547342630,"IG story",,Lifetime,233,187,1,0,0,222,3,,,
18054029932683900,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","arkansas tech v henderson! #THMTakeover @thm.business @thm.fachschaft.wirtschaft @atuathletics",4,"09/21/2024 16:08",https://instagram.com/stories/atu_business/3462314898510746508,"IG story",,Lifetime,626,572,2,0,0,206,1,,,
17992926335700601,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","fun times at David’s Burgers! #THMTakeover",0,"09/21/2024 12:29",https://instagram.com/stories/atu_business/3462204638051489220,"IG story",,Lifetime,223,185,1,0,0,232,,,,
18041454263085188,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,5,"09/21/2024 12:26",https://instagram.com/stories/atu_business/3462202856537836732,"IG story",,Lifetime,231,188,2,0,0,225,,,,
18021964808592864,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","This morning we are at the National Civil Rights Museum in Memphis! #THMTakeover",0,"09/21/2024 07:20",https://instagram.com/stories/atu_business/3462049177809510767,"IG story",,Lifetime,252,216,1,0,0,252,2,,,
18081256411465659,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","#THMTakeover @thm.fachschaft.wirtschaft @thm.business",0,"09/20/2024 12:36",https://instagram.com/stories/atu_business/3461483309851680041,"IG story",,Lifetime,1227,967,1,0,0,222,,2,,
18277696537240352,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","touring Little Rock Central High Historical Site! @thm.business @thm.fachschaft.wirtschaft",0,"09/20/2024 12:31",https://instagram.com/stories/atu_business/3461480767339930412,"IG story",,Lifetime,219,189,1,0,0,218,1,,,
18046752382781820,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","bowling pros 💪🏻 #THMTakeover",4,"09/20/2024 08:24",https://instagram.com/stories/atu_business/3461356742206952993,"IG story",,Lifetime,202,168,1,0,0,189,,,,
18048678280744068,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","did you know that the school of business offers an AB2M program?",5,"09/20/2024 08:12",,"IG story",,Lifetime,179,172,0,0,0,196,,,,
18101973073438632,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","biggest burrito: 0 niklas: 1 @thm.fachschaft.wirtschaft @thm.business",0,"09/19/2024 18:19",https://instagram.com/stories/atu_business/3460931360854972043,"IG story",,Lifetime,261,222,1,0,0,287,1,,,
18252662083253231,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","first time at a tex-mex restaurant!",0,"09/19/2024 17:34",https://instagram.com/stories/atu_business/3460908419194950184,"IG story",,Lifetime,269,228,1,0,0,276,,,,
18284523364231553,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","COFFEE HOUR ☕️",19,"09/19/2024 14:34",https://instagram.com/stories/atu_business/3460818031381809251,"IG story",,Lifetime,284,235,1,0,0,304,2,,,
18070204891579493,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Coach Shipp teaching us about (American) football in Leon’s Lounge! #THMTakeover @atuathletics  @thm.business @thm.fachschaft.wirtschaft",5,"09/19/2024 12:39",https://instagram.com/stories/atu_business/3460759967526022791,"IG story",,Lifetime,744,664,2,0,0,233,,2,,
18061769806654860,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","meeting the football team! #THMTakeover @thm.fachschaft.wirtschaft @thm.business  @atuathletics",8,"09/19/2024 11:32",https://instagram.com/stories/atu_business/3460726428227010770,"IG story",,Lifetime,704,645,4,0,0,261,1,,,
18003381005486479,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","THM students are teaching ATU students about their university! #THMTakeover @thm.business  @thm.fachschaft.wirtschaft",0,"09/19/2024 10:30",https://instagram.com/stories/atu_business/3460695110776697445,"IG story",,Lifetime,1240,963,2,0,0,298,1,30,,
18010841522370379,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,5,"09/19/2024 07:55",,"IG story",,Lifetime,348,307,3,0,0,279,,8,,
18134590483361643,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","#THMTakeover  ending our day at Tyson Corporate Headquarters!",0,"09/18/2024 12:09",https://instagram.com/stories/atu_business/3460020240963271116,"IG story",,Lifetime,241,197,3,0,0,238,,,,
18049389541913971,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","product testing tour at UL Solutions! #THMTakeover",5,"09/18/2024 09:51",https://instagram.com/stories/atu_business/3459950612698357472,"IG story",,Lifetime,240,192,3,0,0,238,,2,,
18336630229127659,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","product taste testing at Walmart culinary office! #THMTakeover @thm.business @thm.fachschaft.wirtschaft",7,"09/18/2024 08:05",https://instagram.com/stories/atu_business/3459897352368982232,"IG story",,Lifetime,1126,829,0,0,0,206,1,,,
18269224450218179,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","inside Walmart TV 💙💛 #THMTakeover @thm.fachschaft.wirtschaft @thm.business",5,"09/18/2024 06:51",https://instagram.com/stories/atu_business/3459860357777274317,"IG story",,Lifetime,1122,816,3,0,0,218,,,,
17989515212552037,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","good morning from Walmart Home Office! #THMTakeover @thm.business @thm.fachschaft.wirtschaft",0,"09/18/2024 06:50",https://instagram.com/stories/atu_business/3459859488038134382,"IG story",,Lifetime,710,611,2,0,0,280,3,,,
18323662456194139,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"09/18/2024 05:37",https://instagram.com/stories/atu_business/3459823042589664315,"IG story",,Lifetime,269,206,3,0,0,269,,2,,
18031348616247755,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"09/18/2024 05:37",https://instagram.com/stories/atu_business/3459822965171299042,"IG story",,Lifetime,262,210,2,0,0,282,,,,
18198031351290051,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"09/18/2024 05:37",https://instagram.com/stories/atu_business/3459822943067332835,"IG story",,Lifetime,268,214,3,0,0,295,2,2,,
17900699474962841,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","First sweet tea 🥤 #THMTakeover
@thm.business",0,"09/17/2024 16:19",https://instagram.com/stories/atu_business/3459421236562924779,"IG story",,Lifetime,255,198,4,0,0,299,2,13,,
17969239049789104,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","pro golfer Claire is crushing us all… #THMTakeover  @kuh_lairrre",9,"09/17/2024 14:19",https://instagram.com/stories/atu_business/3459361018151741590,"IG story",,Lifetime,564,465,1,0,0,280,,,,
18022337777585249,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","#THMtakeover
@thm.business  topgolf fun!!",0,"09/17/2024 13:55",https://instagram.com/stories/atu_business/3459348977076796561,"IG story",,Lifetime,264,204,1,0,0,279,,15,,
18040847522083635,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","STARTING OFF OUR MORNING IN THE VAULT 🤯",16,"09/17/2024 08:44",https://instagram.com/stories/atu_business/3459192123109574833,"IG story",,Lifetime,246,189,3,0,0,254,3,9,,
18017856308530075,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",@arkansastech,0,"09/17/2024 08:09",,"IG story",,Lifetime,198,181,2,0,0,241,,,,
17853499476272326,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,5,"09/17/2024 06:04",,"IG story",,Lifetime,193,176,1,0,0,206,,,,
18095495638457851,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",#THMtakeover,11,"09/16/2024 17:17",https://instagram.com/stories/atu_business/3458732380353850956,"IG story",,Lifetime,262,207,2,0,0,233,,,,
18022903421459845,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,15,"08/01/2024 09:09",,"IG story",,Lifetime,119,113,2,0,0,138,,,,
17913557183974251,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Learn more about our cultural learning experience in Germany ⬇️",0,"08/01/2024 09:52",,"IG story",,Lifetime,109,100,3,0,0,144,,,,
18006858578343043,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,5,"08/02/2024 08:36",,"IG story",,Lifetime,158,145,4,0,0,177,,,,
17962758710788784,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","first group are winners!!",4,"08/02/2024 09:20",,"IG story",,Lifetime,143,133,4,0,0,167,,,,
18234245929263980,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","another round of winners!",4,"08/02/2024 09:40",,"IG story",,Lifetime,149,136,2,0,0,180,,,,
18091575976411916,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","winner winner 😎",2,"08/02/2024 09:45",,"IG story",,Lifetime,134,125,2,0,0,135,,,,
17845024896265895,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","the tech bandits escaped with 25 minutes to spare!!",3,"08/02/2024 10:12",,"IG story",,Lifetime,129,121,2,0,0,148,2,,,
18065730085580663,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","more winners!!",3,"08/02/2024 10:48",,"IG story",,Lifetime,141,135,3,0,0,151,,,,
18035904386496247,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","sad day :,(",5,"08/02/2024 10:49",,"IG story",,Lifetime,141,138,2,0,0,164,1,,,
18455489407058408,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,7,"08/13/2024 12:25",,"IG story",,Lifetime,129,124,1,0,0,139,2,,,
18037879655090723,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","See us tomorrow at the River Valley Business Expo! ATU has a SPACE for you!",15,"08/14/2024 11:12",,"IG story",,Lifetime,180,177,5,0,0,252,2,2,,
18082521070498010,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Popsicle Patrol!",0,"08/17/2024 07:56",,"IG story",,Lifetime,118,111,3,0,0,130,,,,
18041963713816374,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,4,"08/17/2024 07:56",,"IG story",,Lifetime,106,103,2,0,0,94,,,,
18456655417062466,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"08/17/2024 07:56",,"IG story",,Lifetime,104,102,2,0,0,129,,,,
17913454958985424,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,6,"08/17/2024 08:38",,"IG story",,Lifetime,113,104,3,0,0,133,,,,
17992734686674835,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"08/17/2024 11:13",,"IG story",,Lifetime,106,102,5,0,0,141,,,,
17922932150840484,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,13,"08/17/2024 11:13",,"IG story",,Lifetime,96,94,4,0,0,124,,,,
17875136436113682,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"08/17/2024 11:13",,"IG story",,Lifetime,99,96,4,0,0,136,,,,
18352414897116133,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,7,"08/17/2024 11:14",,"IG story",,Lifetime,97,94,4,0,0,129,,,,
18242792803256897,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"08/17/2024 11:14",,"IG story",,Lifetime,101,96,4,1,1,122,,,,
18073368916553947,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","move-in day with jerry the bulldoll!",5,"08/17/2024 11:31",,"IG story",,Lifetime,98,96,4,0,0,123,,,,
17998995278489336,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,6,"08/17/2024 11:33",,"IG story",,Lifetime,98,96,3,0,0,104,,,,
18164557087309123,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Project LEAD is starting soon!",0,"08/18/2024 06:53",,"IG story",,Lifetime,160,154,5,0,0,178,,,,
18043698703797000,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","opening remarks from
Dr. Russ Jones! Project Lead",6,"08/18/2024 07:25",,"IG story",,Lifetime,147,140,5,0,0,170,,,,
18018467420446242,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",#dadjokes,22,"08/18/2024 07:47",,"IG story",,Lifetime,148,143,3,0,0,174,,,,
18040598902989103,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,5,"08/18/2024 07:49",,"IG story",,Lifetime,147,142,6,0,0,178,2,,,
18247294204254684,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Learning about the conversation tool from Dr. Phillip McClure! Project LEAD",6,"08/18/2024 07:55",,"IG story",,Lifetime,144,137,4,0,0,165,,,,
18002804252464990,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Utilizing our new communication skills!",7,"08/18/2024 11:33",,"IG story",,Lifetime,195,189,3,0,0,211,,,,
17934471653903896,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Stop by our booth at the Involvement Fair!",0,"08/19/2024 17:29",,"IG story",,Lifetime,225,217,3,0,0,234,,,,
